micro,year,name,num,ast
Klebsiella pneumoniae|Carbapenems,2016,Croatia,317,S
Klebsiella pneumoniae|Carbapenems,2016,Hungary,695,S
Klebsiella pneumoniae|Carbapenems,2016,Ireland,449,S
Klebsiella pneumoniae|Carbapenems,2016,Iceland,1,S
Klebsiella pneumoniae|Carbapenems,2016,Italy,1481,S
Klebsiella pneumoniae|Carbapenems,2016,Lithuania,323,S
Klebsiella pneumoniae|Carbapenems,2016,Luxembourg,77,S
Klebsiella pneumoniae|Carbapenems,2016,Latvia,85,S
Klebsiella pneumoniae|Carbapenems,2016,Malta,93,S
Klebsiella pneumoniae|Carbapenems,2016,Netherlands,1316,S
Klebsiella pneumoniae|Carbapenems,2016,Norway,810,S
Klebsiella pneumoniae|Carbapenems,2016,Poland,1080,S
Klebsiella pneumoniae|Carbapenems,2016,Portugal,2190,S
Klebsiella pneumoniae|Carbapenems,2016,Romania,207,S
Klebsiella pneumoniae|Carbapenems,2016,Sweden,1525,S
Klebsiella pneumoniae|Carbapenems,2016,Slovenia,266,S
Klebsiella pneumoniae|Carbapenems,2016,Slovakia,421,S
Klebsiella pneumoniae|Carbapenems,2016,United Kingdom,4045,S
Klebsiella pneumoniae|Carbapenems,2017,Austria,1098,S
Klebsiella pneumoniae|Carbapenems,2017,Belgium,777,S
Klebsiella pneumoniae|Carbapenems,2017,Bulgaria,142,S
Klebsiella pneumoniae|Carbapenems,2017,Cyprus,59,S
Klebsiella pneumoniae|Carbapenems,2017,Czechia,1041,S
Klebsiella pneumoniae|Carbapenems,2017,Germany,3833,S
Klebsiella pneumoniae|Carbapenems,2017,Denmark,1182,S
Klebsiella pneumoniae|Carbapenems,2017,Estonia,143,S
Klebsiella pneumoniae|Carbapenems,2017,Greece,468,S
Klebsiella pneumoniae|Carbapenems,2017,Spain,1455,S
Klebsiella pneumoniae|Carbapenems,2017,Finland,754,S
Klebsiella pneumoniae|Carbapenems,2017,France,2769,S
Klebsiella pneumoniae|Carbapenems,2017,Croatia,289,S
Klebsiella pneumoniae|Carbapenems,2017,Hungary,679,S
Klebsiella pneumoniae|Carbapenems,2017,Ireland,475,S
Klebsiella pneumoniae|Carbapenems,2017,Iceland,0,S
Klebsiella pneumoniae|Carbapenems,2017,Italy,1788,S
Klebsiella pneumoniae|Carbapenems,2017,Lithuania,318,S
Klebsiella pneumoniae|Carbapenems,2017,Luxembourg,14,S
Klebsiella pneumoniae|Carbapenems,2017,Latvia,16,S
Klebsiella pneumoniae|Carbapenems,2017,Malta,94,S
Klebsiella pneumoniae|Carbapenems,2017,Netherlands,1324,S
Klebsiella pneumoniae|Carbapenems,2017,Norway,781,S
Klebsiella pneumoniae|Carbapenems,2017,Poland,1077,S
Klebsiella pneumoniae|Carbapenems,2017,Portugal,2457,S
Klebsiella pneumoniae|Carbapenems,2017,Romania,229,S
Klebsiella pneumoniae|Carbapenems,2017,Sweden,1032,S
Klebsiella pneumoniae|Carbapenems,2017,Slovenia,311,S
Klebsiella pneumoniae|Carbapenems,2017,Slovakia,425,S
Klebsiella pneumoniae|Carbapenems,2017,United Kingdom,5236,S
Klebsiella pneumoniae|Carbapenems,2018,Austria,1170,S
Klebsiella pneumoniae|Carbapenems,2018,Belgium,917,S
Klebsiella pneumoniae|Carbapenems,2018,Bulgaria,151,S
Klebsiella pneumoniae|Carbapenems,2018,Cyprus,68,S
Klebsiella pneumoniae|Carbapenems,2018,Czechia,1185,S
Klebsiella pneumoniae|Carbapenems,2018,Germany,3949,S
Klebsiella pneumoniae|Carbapenems,2018,Denmark,1102,S
Klebsiella pneumoniae|Carbapenems,2018,Estonia,178,S
Klebsiella pneumoniae|Carbapenems,2018,Greece,536,S
Klebsiella pneumoniae|Carbapenems,2018,Spain,1890,S
Klebsiella pneumoniae|Carbapenems,2018,Finland,804,S
Klebsiella pneumoniae|Carbapenems,2018,France,2970,S
Klebsiella pneumoniae|Carbapenems,2018,Croatia,303,S
Klebsiella pneumoniae|Carbapenems,2018,Hungary,824,S
Klebsiella pneumoniae|Carbapenems,2018,Ireland,477,S
Klebsiella pneumoniae|Carbapenems,2018,Iceland,1,S
Klebsiella pneumoniae|Carbapenems,2018,Italy,3971,S
Klebsiella pneumoniae|Carbapenems,2018,Lithuania,369,S
Klebsiella pneumoniae|Carbapenems,2018,Luxembourg,84,S
Klebsiella pneumoniae|Carbapenems,2018,Latvia,202,S
Klebsiella pneumoniae|Carbapenems,2018,Malta,105,S
Klebsiella pneumoniae|Carbapenems,2018,Netherlands,1512,S
Klebsiella pneumoniae|Carbapenems,2018,Norway,734,S
Klebsiella pneumoniae|Carbapenems,2018,Poland,1077,S
Klebsiella pneumoniae|Carbapenems,2018,Portugal,2217,S
Klebsiella pneumoniae|Carbapenems,2018,Romania,269,S
Klebsiella pneumoniae|Carbapenems,2018,Sweden,1078,S
Klebsiella pneumoniae|Carbapenems,2018,Slovakia,464,S
Klebsiella pneumoniae|Carbapenems,2018,United Kingdom,5545,S
Klebsiella pneumoniae|Carbapenems,2019,Austria,1278,S
Klebsiella pneumoniae|Carbapenems,2019,Belgium,743,S
Klebsiella pneumoniae|Carbapenems,2019,Bulgaria,194,S
Klebsiella pneumoniae|Carbapenems,2019,Cyprus,52,S
Klebsiella pneumoniae|Carbapenems,2019,Czechia,1301,S
Klebsiella pneumoniae|Carbapenems,2019,Germany,4667,S
Klebsiella pneumoniae|Carbapenems,2019,Denmark,1350,S
Klebsiella pneumoniae|Carbapenems,2019,Estonia,152,S
Klebsiella pneumoniae|Carbapenems,2019,Greece,129,S
Klebsiella pneumoniae|Carbapenems,2019,Spain,1984,S
Klebsiella pneumoniae|Carbapenems,2019,Finland,846,S
Klebsiella pneumoniae|Carbapenems,2019,France,2964,S
Klebsiella pneumoniae|Carbapenems,2019,Croatia,274,S
Klebsiella pneumoniae|Carbapenems,2019,Hungary,878,S
Klebsiella pneumoniae|Carbapenems,2019,Ireland,522,S
Klebsiella pneumoniae|Carbapenems,2019,Iceland,0,S
Klebsiella pneumoniae|Carbapenems,2019,Italy,5043,S
Klebsiella pneumoniae|Carbapenems,2019,Lithuania,418,S
Klebsiella pneumoniae|Carbapenems,2019,Luxembourg,102,S
Klebsiella pneumoniae|Carbapenems,2019,Latvia,197,S
Klebsiella pneumoniae|Carbapenems,2019,Malta,111,S
Klebsiella pneumoniae|Carbapenems,2019,Netherlands,1428,S
Klebsiella pneumoniae|Carbapenems,2019,Norway,823,S
Klebsiella pneumoniae|Carbapenems,2019,Poland,1056,S
Klebsiella pneumoniae|Carbapenems,2019,Portugal,2367,S
Klebsiella pneumoniae|Carbapenems,2019,Romania,318,S
Klebsiella pneumoniae|Carbapenems,2019,Sweden,1788,S
Klebsiella pneumoniae|Carbapenems,2019,Slovakia,330,S
Klebsiella pneumoniae|Carbapenems,2019,United Kingdom,5226,S
